step,time,rain_volume,eta_volume,max_eta,min_eta
499,49.90,0.000000,-nan(ind),inf,-inf
500,50.00,0.000000,-nan(ind),inf,-inf
501,50.10,0.000000,-nan(ind),inf,-inf
502,50.20,0.000000,-nan(ind),inf,-inf
503,50.30,0.000000,-nan(ind),inf,-inf
504,50.40,0.000000,-nan(ind),inf,-inf
505,50.50,0.000000,-nan(ind),inf,-inf
506,50.60,0.000000,-nan(ind),inf,-inf
507,50.70,0.000000,-nan(ind),inf,-inf
508,50.80,0.000000,-nan(ind),inf,-inf
509,50.90,0.000000,-nan(ind),inf,-inf
510,51.00,0.000000,-nan(ind),inf,-inf
511,51.10,0.000000,-nan(ind),inf,-inf
512,51.20,0.000000,-nan(ind),inf,-inf
513,51.30,0.000000,-nan(ind),inf,-inf
514,51.40,0.000000,-nan(ind),inf,-inf
515,51.50,0.000000,-nan(ind),inf,-inf
516,51.60,0.000000,-nan(ind),inf,-inf
517,51.70,0.000000,-nan(ind),inf,-inf
518,51.80,0.000000,-nan(ind),inf,-inf
519,51.90,0.000000,-nan(ind),inf,-inf
520,52.00,0.000000,-nan(ind),inf,-inf
521,52.10,0.000000,-nan(ind),inf,-inf
522,52.20,0.000000,-nan(ind),inf,-inf
523,52.30,0.000000,-nan(ind),inf,-inf
524,52.40,0.000000,-nan(ind),inf,-inf
525,52.50,0.000000,-nan(ind),inf,-inf
526,52.60,0.000000,-nan(ind),inf,-inf
527,52.70,0.000000,-nan(ind),inf,-inf
528,52.80,0.000000,-nan(ind),inf,-inf
529,52.90,0.000000,-nan(ind),inf,-inf
530,53.00,0.000000,-nan(ind),inf,-inf
531,53.10,0.000000,-nan(ind),inf,-inf
532,53.20,0.000000,-nan(ind),inf,-inf
533,53.30,0.000000,-nan(ind),inf,-inf
534,53.40,0.000000,-nan(ind),inf,-inf
535,53.50,0.000000,-nan(ind),inf,-inf
536,53.60,0.000000,-nan(ind),inf,-inf
537,53.70,0.000000,-nan(ind),inf,-inf
538,53.80,0.000000,-nan(ind),inf,-inf
539,53.90,0.000000,-nan(ind),inf,-inf
540,54.00,0.000000,-nan(ind),inf,-inf
541,54.10,0.000000,-nan(ind),inf,-inf
542,54.20,0.000000,-nan(ind),inf,-inf
543,54.30,0.000000,-nan(ind),inf,-inf
544,54.40,0.000000,-nan(ind),inf,-inf
545,54.50,0.000000,-nan(ind),inf,-inf
546,54.60,0.000000,-nan(ind),inf,-inf
547,54.70,0.000000,-nan(ind),inf,-inf
548,54.80,0.000000,-nan(ind),inf,-inf
549,54.90,0.000000,-nan(ind),inf,-inf
550,55.00,0.000000,-nan(ind),inf,-inf
551,55.10,0.000000,-nan(ind),inf,-inf
552,55.20,0.000000,-nan(ind),inf,-inf
553,55.30,0.000000,-nan(ind),inf,-inf
554,55.40,0.000000,-nan(ind),inf,-inf
555,55.50,0.000000,-nan(ind),inf,-inf
556,55.60,0.000000,-nan(ind),inf,-inf
557,55.70,0.000000,-nan(ind),inf,-inf
558,55.80,0.000000,-nan(ind),inf,-inf
559,55.90,0.000000,-nan(ind),inf,-inf
560,56.00,0.000000,-nan(ind),inf,-inf
561,56.10,0.000000,-nan(ind),inf,-inf
562,56.20,0.000000,-nan(ind),inf,-inf
563,56.30,0.000000,-nan(ind),inf,-inf
564,56.40,0.000000,-nan(ind),inf,-inf
565,56.50,0.000000,-nan(ind),inf,-inf
566,56.60,0.000000,-nan(ind),inf,-inf
567,56.70,0.000000,-nan(ind),inf,-inf
568,56.80,0.000000,-nan(ind),inf,-inf
569,56.90,0.000000,-nan(ind),inf,-inf
570,57.00,0.000000,-nan(ind),inf,-inf
571,57.10,0.000000,-nan(ind),inf,-inf
572,57.20,0.000000,-nan(ind),inf,-inf
573,57.30,0.000000,-nan(ind),inf,-inf
574,57.40,0.000000,-nan(ind),inf,-inf
575,57.50,0.000000,-nan(ind),inf,-inf
576,57.60,0.000000,-nan(ind),inf,-inf
577,57.70,0.000000,-nan(ind),inf,-inf
578,57.80,0.000000,-nan(ind),inf,-inf
579,57.90,0.000000,-nan(ind),inf,-inf
580,58.00,0.000000,-nan(ind),inf,-inf
581,58.10,0.000000,-nan(ind),inf,-inf
582,58.20,0.000000,-nan(ind),inf,-inf
583,58.30,0.000000,-nan(ind),inf,-inf
584,58.40,0.000000,-nan(ind),inf,-inf
585,58.50,0.000000,-nan(ind),inf,-inf
586,58.60,0.000000,-nan(ind),inf,-inf
587,58.70,0.000000,-nan(ind),inf,-inf
588,58.80,0.000000,-nan(ind),inf,-inf
589,58.90,0.000000,-nan(ind),inf,-inf
590,59.00,0.000000,-nan(ind),inf,-inf
591,59.10,0.000000,-nan(ind),inf,-inf
592,59.20,0.000000,-nan(ind),inf,-inf
593,59.30,0.000000,-nan(ind),inf,-inf
594,59.40,0.000000,-nan(ind),inf,-inf
595,59.50,0.000000,-nan(ind),inf,-inf
596,59.60,0.000000,-nan(ind),inf,-inf
597,59.70,0.000000,-nan(ind),inf,-inf
598,59.80,0.000000,-nan(ind),inf,-inf
599,59.90,0.000000,-nan(ind),inf,-inf
600,60.00,0.000000,-nan(ind),inf,-inf
601,60.10,0.000000,-nan(ind),inf,-inf
602,60.20,0.000000,-nan(ind),inf,-inf
603,60.30,0.000000,-nan(ind),inf,-inf
604,60.40,0.000000,-nan(ind),inf,-inf
605,60.50,0.000000,-nan(ind),inf,-inf
606,60.60,0.000000,-nan(ind),inf,-inf
607,60.70,0.000000,-nan(ind),inf,-inf
608,60.80,0.000000,-nan(ind),inf,-inf
609,60.90,0.000000,-nan(ind),inf,-inf
610,61.00,0.000000,-nan(ind),inf,-inf
611,61.10,0.000000,-nan(ind),inf,-inf
612,61.20,0.000000,-nan(ind),inf,-inf
613,61.30,0.000000,-nan(ind),inf,-inf
614,61.40,0.000000,-nan(ind),inf,-inf
615,61.50,0.000000,-nan(ind),inf,-inf
616,61.60,0.000000,-nan(ind),inf,-inf
617,61.70,0.000000,-nan(ind),inf,-inf
618,61.80,0.000000,-nan(ind),inf,-inf
619,61.90,0.000000,-nan(ind),inf,-inf
620,62.00,0.000000,-nan(ind),inf,-inf
621,62.10,0.000000,-nan(ind),inf,-inf
622,62.20,0.000000,-nan(ind),inf,-inf
623,62.30,0.000000,-nan(ind),inf,-inf
624,62.40,0.000000,-nan(ind),inf,-inf
625,62.50,0.000000,-nan(ind),inf,-inf
626,62.60,0.000000,-nan(ind),inf,-inf
627,62.70,0.000000,-nan(ind),inf,-inf
628,62.80,0.000000,-nan(ind),inf,-inf
629,62.90,0.000000,-nan(ind),inf,-inf
630,63.00,0.000000,-nan(ind),inf,-inf
631,63.10,0.000000,-nan(ind),inf,-inf
632,63.20,0.000000,-nan(ind),inf,-inf
633,63.30,0.000000,-nan(ind),inf,-inf
634,63.40,0.000000,-nan(ind),inf,-inf
635,63.50,0.000000,-nan(ind),inf,-inf
636,63.60,0.000000,-nan(ind),inf,-inf
637,63.70,0.000000,-nan(ind),inf,-inf
638,63.80,0.000000,-nan(ind),inf,-inf
639,63.90,0.000000,-nan(ind),inf,-inf
640,64.00,0.000000,-nan(ind),inf,-inf
641,64.10,0.000000,-nan(ind),inf,-inf
642,64.20,0.000000,-nan(ind),inf,-inf
643,64.30,0.000000,-nan(ind),inf,-inf
644,64.40,0.000000,-nan(ind),inf,-inf
645,64.50,0.000000,-nan(ind),inf,-inf
646,64.60,0.000000,nan,inf,-inf
647,64.70,0.000000,-nan(ind),inf,-inf
648,64.80,0.000000,-nan(ind),inf,-inf
649,64.90,0.000000,-nan(ind),inf,-inf
650,65.00,0.000000,-nan(ind),inf,-inf
651,65.10,0.000000,-nan(ind),inf,-inf
652,65.20,0.000000,-nan(ind),inf,-inf
653,65.30,0.000000,-nan(ind),inf,-inf
654,65.40,0.000000,-nan(ind),inf,-inf
655,65.50,0.000000,-nan(ind),inf,-inf
656,65.60,0.000000,-nan(ind),inf,-inf
657,65.70,0.000000,-nan(ind),inf,-inf
658,65.80,0.000000,-nan(ind),inf,-inf
659,65.90,0.000000,-nan(ind),inf,-inf
660,66.00,0.000000,-nan(ind),inf,-inf
661,66.10,0.000000,-nan(ind),inf,-inf
662,66.20,0.000000,-nan(ind),inf,-inf
663,66.30,0.000000,-nan(ind),inf,-inf
664,66.40,0.000000,-nan(ind),inf,-inf
665,66.50,0.000000,-nan(ind),inf,-inf
666,66.60,0.000000,-nan(ind),inf,-inf
667,66.70,0.000000,-nan(ind),inf,-inf
668,66.80,0.000000,-nan(ind),inf,-inf
669,66.90,0.000000,-nan(ind),inf,-inf
670,67.00,0.000000,-nan(ind),inf,-inf
671,67.10,0.000000,-nan(ind),inf,-inf
672,67.20,0.000000,-nan(ind),inf,-inf
673,67.30,0.000000,-nan(ind),inf,-inf
674,67.40,0.000000,-nan(ind),inf,-inf
675,67.50,0.000000,-nan(ind),inf,-inf
676,67.60,0.000000,-nan(ind),inf,-inf
677,67.70,0.000000,-nan(ind),inf,-inf
678,67.80,0.000000,-nan(ind),inf,-inf
679,67.90,0.000000,-nan(ind),inf,-inf
680,68.00,0.000000,-nan(ind),inf,-inf
681,68.10,0.000000,-nan(ind),inf,-inf
682,68.20,0.000000,-nan(ind),inf,-inf
683,68.30,0.000000,-nan(ind),inf,-inf
684,68.40,0.000000,-nan(ind),inf,-inf
685,68.50,0.000000,-nan(ind),inf,-inf
686,68.60,0.000000,-nan(ind),inf,-inf
687,68.70,0.000000,-nan(ind),inf,-inf
688,68.80,0.000000,-nan(ind),inf,-inf
689,68.90,0.000000,-nan(ind),inf,-inf
690,69.00,0.000000,-nan(ind),inf,-inf
691,69.10,0.000000,-nan(ind),inf,-inf
692,69.20,0.000000,-nan(ind),inf,-inf
693,69.30,0.000000,-nan(ind),inf,-inf
694,69.40,0.000000,-nan(ind),inf,-inf
695,69.50,0.000000,-nan(ind),inf,-inf
696,69.60,0.000000,-nan(ind),inf,-inf
697,69.70,0.000000,-nan(ind),inf,-inf
698,69.80,0.000000,-nan(ind),inf,-inf
699,69.90,0.000000,-nan(ind),inf,-inf
700,70.00,0.000000,-nan(ind),inf,-inf
701,70.10,0.000000,-nan(ind),inf,-inf
702,70.20,0.000000,-nan(ind),inf,-inf
703,70.30,0.000000,-nan(ind),inf,-inf
704,70.40,0.000000,-nan(ind),inf,-inf
705,70.50,0.000000,-nan(ind),inf,-inf
706,70.60,0.000000,-nan(ind),inf,-inf
707,70.70,0.000000,-nan(ind),inf,-inf
708,70.80,0.000000,-nan(ind),inf,-inf
709,70.90,0.000000,-nan(ind),inf,-inf
710,71.00,0.000000,-nan(ind),inf,-inf
711,71.10,0.000000,-nan(ind),inf,-inf
712,71.20,0.000000,-nan(ind),inf,-inf
713,71.30,0.000000,-nan(ind),inf,-inf
714,71.40,0.000000,-nan(ind),inf,-inf
715,71.50,0.000000,-nan(ind),inf,-inf
716,71.60,0.000000,-nan(ind),inf,-inf
717,71.70,0.000000,-nan(ind),inf,-inf
718,71.80,0.000000,-nan(ind),inf,-inf
719,71.90,0.000000,-nan(ind),inf,-inf
720,72.00,0.000000,-nan(ind),inf,-inf
721,72.10,0.000000,-nan(ind),inf,-inf
722,72.20,0.000000,-nan(ind),inf,-inf
723,72.30,0.000000,-nan(ind),inf,-inf
724,72.40,0.000000,-nan(ind),inf,-inf
725,72.50,0.000000,-nan(ind),inf,-inf
726,72.60,0.000000,-nan(ind),inf,-inf
727,72.70,0.000000,-nan(ind),inf,-inf
728,72.80,0.000000,-nan(ind),inf,-inf
729,72.90,0.000000,-nan(ind),inf,-inf
730,73.00,0.000000,-nan(ind),inf,-inf
731,73.10,0.000000,-nan(ind),inf,-inf
732,73.20,0.000000,-nan(ind),inf,-inf
733,73.30,0.000000,-nan(ind),inf,-inf
734,73.40,0.000000,-nan(ind),inf,-inf
735,73.50,0.000000,-nan(ind),inf,-inf
736,73.60,0.000000,-nan(ind),inf,-inf
737,73.70,0.000000,-nan(ind),inf,-inf
738,73.80,0.000000,-nan(ind),inf,-inf
739,73.90,0.000000,-nan(ind),inf,-inf
740,74.00,0.000000,-nan(ind),inf,-inf
741,74.10,0.000000,-nan(ind),inf,-inf
742,74.20,0.000000,-nan(ind),inf,-inf
743,74.30,0.000000,-nan(ind),inf,-inf
744,74.40,0.000000,-nan(ind),inf,-inf
745,74.50,0.000000,-nan(ind),inf,-inf
746,74.60,0.000000,-nan(ind),inf,-inf
747,74.70,0.000000,-nan(ind),inf,-inf
748,74.80,0.000000,-nan(ind),inf,-inf
749,74.90,0.000000,-nan(ind),inf,-inf
750,75.00,0.000000,-nan(ind),inf,-inf
751,75.10,0.000000,-nan(ind),inf,-inf
752,75.20,0.000000,-nan(ind),inf,-inf
753,75.30,0.000000,-nan(ind),inf,-inf
754,75.40,0.000000,-nan(ind),inf,-inf
755,75.50,0.000000,-nan(ind),inf,-inf
756,75.60,0.000000,-nan(ind),inf,-inf
757,75.70,0.000000,-nan(ind),inf,-inf
758,75.80,0.000000,-nan(ind),inf,-inf
759,75.90,0.000000,-nan(ind),inf,-inf
760,76.00,0.000000,-nan(ind),inf,-inf
761,76.10,0.000000,-nan(ind),inf,-inf
762,76.20,0.000000,-nan(ind),inf,-inf
763,76.30,0.000000,-nan(ind),inf,-inf
764,76.40,0.000000,-nan(ind),inf,-inf
765,76.50,0.000000,-nan(ind),inf,-inf
766,76.60,0.000000,-nan(ind),inf,-inf
767,76.70,0.000000,-nan(ind),inf,-inf
768,76.80,0.000000,-nan(ind),inf,-inf
769,76.90,0.000000,-nan(ind),inf,-inf
770,77.00,0.000000,-nan(ind),inf,-inf
771,77.10,0.000000,-nan(ind),inf,-inf
772,77.20,0.000000,-nan(ind),inf,-inf
773,77.30,0.000000,-nan(ind),inf,-inf
774,77.40,0.000000,-nan(ind),inf,-inf
775,77.50,0.000000,-nan(ind),inf,-inf
776,77.60,0.000000,-nan(ind),inf,-inf
777,77.70,0.000000,-nan(ind),inf,-inf
778,77.80,0.000000,-nan(ind),inf,-inf
779,77.90,0.000000,-nan(ind),inf,-inf
780,78.00,0.000000,-nan(ind),inf,-inf
781,78.10,0.000000,-nan(ind),inf,-inf
782,78.20,0.000000,-nan(ind),inf,-inf
783,78.30,0.000000,-nan(ind),inf,-inf
784,78.40,0.000000,-nan(ind),inf,-inf
785,78.50,0.000000,-nan(ind),inf,-inf
786,78.60,0.000000,-nan(ind),inf,-inf
787,78.70,0.000000,-nan(ind),inf,-inf
788,78.80,0.000000,-nan(ind),inf,-inf
789,78.90,0.000000,-nan(ind),inf,-inf
790,79.00,0.000000,-nan(ind),inf,-inf
791,79.10,0.000000,-nan(ind),inf,-inf
792,79.20,0.000000,-nan(ind),inf,-inf
793,79.30,0.000000,-nan(ind),inf,-inf
794,79.40,0.000000,-nan(ind),inf,-inf
795,79.50,0.000000,-nan(ind),inf,-inf
796,79.60,0.000000,-nan(ind),inf,-inf
797,79.70,0.000000,-nan(ind),inf,-inf
798,79.80,0.000000,-nan(ind),inf,-inf
799,79.90,0.000000,-nan(ind),inf,-inf
800,80.00,0.000000,-nan(ind),inf,-inf
801,80.10,0.000000,-nan(ind),inf,-inf
802,80.20,0.000000,-nan(ind),inf,-inf
803,80.30,0.000000,-nan(ind),inf,-inf
804,80.40,0.000000,-nan(ind),inf,-inf
805,80.50,0.000000,-nan(ind),inf,-inf
806,80.60,0.000000,-nan(ind),inf,-inf
807,80.70,0.000000,-nan(ind),inf,-inf
808,80.80,0.000000,-nan(ind),inf,-inf
809,80.90,0.000000,-nan(ind),inf,-inf
810,81.00,0.000000,-nan(ind),inf,-inf
811,81.10,0.000000,-nan(ind),inf,-inf
812,81.20,0.000000,-nan(ind),inf,-inf
813,81.30,0.000000,-nan(ind),inf,-inf
814,81.40,0.000000,-nan(ind),inf,-inf
815,81.50,0.000000,-nan(ind),inf,-inf
816,81.60,0.000000,-nan(ind),inf,-inf
817,81.70,0.000000,-nan(ind),inf,-inf
818,81.80,0.000000,-nan(ind),inf,-inf
819,81.90,0.000000,-nan(ind),inf,-inf
820,82.00,0.000000,-nan(ind),inf,-inf
821,82.10,0.000000,-nan(ind),inf,-inf
822,82.20,0.000000,-nan(ind),inf,-inf
823,82.30,0.000000,-nan(ind),inf,-inf
824,82.40,0.000000,-nan(ind),inf,-inf
825,82.50,0.000000,-nan(ind),inf,-inf
826,82.60,0.000000,-nan(ind),inf,-inf
827,82.70,0.000000,-nan(ind),inf,-inf
828,82.80,0.000000,-nan(ind),inf,-inf
829,82.90,0.000000,-nan(ind),inf,-inf
830,83.00,0.000000,-nan(ind),inf,-inf
831,83.10,0.000000,-nan(ind),inf,-inf
832,83.20,0.000000,-nan(ind),inf,-inf
833,83.30,0.000000,-nan(ind),inf,-inf
834,83.40,0.000000,-nan(ind),inf,-inf
835,83.50,0.000000,-nan(ind),inf,-inf
836,83.60,0.000000,-nan(ind),inf,-inf
837,83.70,0.000000,-nan(ind),inf,-inf
838,83.80,0.000000,-nan(ind),inf,-inf
839,83.90,0.000000,-nan(ind),inf,-inf
840,84.00,0.000000,-nan(ind),inf,-inf
841,84.10,0.000000,-nan(ind),inf,-inf
842,84.20,0.000000,-nan(ind),inf,-inf
843,84.30,0.000000,-nan(ind),inf,-inf
844,84.40,0.000000,-nan(ind),inf,-inf
845,84.50,0.000000,-nan(ind),inf,-inf
846,84.60,0.000000,-nan(ind),inf,-inf
847,84.70,0.000000,-nan(ind),inf,-inf
848,84.80,0.000000,-nan(ind),inf,-inf
849,84.90,0.000000,-nan(ind),inf,-inf
850,85.00,0.000000,-nan(ind),inf,-inf
851,85.10,0.000000,-nan(ind),inf,-inf
852,85.20,0.000000,-nan(ind),inf,-inf
853,85.30,0.000000,-nan(ind),inf,-inf
854,85.40,0.000000,-nan(ind),inf,-inf
855,85.50,0.000000,-nan(ind),inf,-inf
856,85.60,0.000000,-nan(ind),inf,-inf
857,85.70,0.000000,-nan(ind),inf,-inf
858,85.80,0.000000,-nan(ind),inf,-inf
859,85.90,0.000000,-nan(ind),inf,-inf
860,86.00,0.000000,-nan(ind),inf,-inf
861,86.10,0.000000,-nan(ind),inf,-inf
862,86.20,0.000000,-nan(ind),inf,-inf
863,86.30,0.000000,-nan(ind),inf,-inf
864,86.40,0.000000,-nan(ind),inf,-inf
865,86.50,0.000000,-nan(ind),inf,-inf
866,86.60,0.000000,-nan(ind),inf,-inf
867,86.70,0.000000,-nan(ind),inf,-inf
868,86.80,0.000000,-nan(ind),inf,-inf
869,86.90,0.000000,-nan(ind),inf,-inf
870,87.00,0.000000,-nan(ind),inf,-inf
871,87.10,0.000000,-nan(ind),inf,-inf
872,87.20,0.000000,-nan(ind),inf,-inf
873,87.30,0.000000,-nan(ind),inf,-inf
874,87.40,0.000000,-nan(ind),inf,-inf
875,87.50,0.000000,-nan(ind),inf,-inf
876,87.60,0.000000,-nan(ind),inf,-inf
877,87.70,0.000000,-nan(ind),inf,-inf
878,87.80,0.000000,-nan(ind),inf,-inf
879,87.90,0.000000,-nan(ind),inf,-inf
880,88.00,0.000000,-nan(ind),inf,-inf
881,88.10,0.000000,-nan(ind),inf,-inf
882,88.20,0.000000,-nan(ind),inf,-inf
883,88.30,0.000000,-nan(ind),inf,-inf
884,88.40,0.000000,-nan(ind),inf,-inf
885,88.50,0.000000,-nan(ind),inf,-inf
886,88.60,0.000000,-nan(ind),inf,-inf
887,88.70,0.000000,-nan(ind),inf,-inf
888,88.80,0.000000,-nan(ind),inf,-inf
889,88.90,0.000000,-nan(ind),inf,-inf
890,89.00,0.000000,-nan(ind),inf,-inf
891,89.10,0.000000,-nan(ind),inf,-inf
892,89.20,0.000000,-nan(ind),inf,-inf
893,89.30,0.000000,-nan(ind),inf,-inf
894,89.40,0.000000,-nan(ind),inf,-inf
895,89.50,0.000000,-nan(ind),inf,-inf
896,89.60,0.000000,-nan(ind),inf,-inf
897,89.70,0.000000,-nan(ind),inf,-inf
898,89.80,0.000000,-nan(ind),inf,-inf
899,89.90,0.000000,-nan(ind),inf,-inf
900,90.00,0.000000,-nan(ind),inf,-inf
901,90.10,0.000000,-nan(ind),inf,-inf
902,90.20,0.000000,-nan(ind),inf,-inf
903,90.30,0.000000,-nan(ind),inf,-inf
904,90.40,0.000000,-nan(ind),inf,-inf
905,90.50,0.000000,-nan(ind),inf,-inf
906,90.60,0.000000,-nan(ind),inf,-inf
907,90.70,0.000000,-nan(ind),inf,-inf
908,90.80,0.000000,-nan(ind),inf,-inf
909,90.90,0.000000,-nan(ind),inf,-inf
910,91.00,0.000000,-nan(ind),inf,-inf
911,91.10,0.000000,-nan(ind),inf,-inf
912,91.20,0.000000,-nan(ind),inf,-inf
913,91.30,0.000000,-nan(ind),inf,-inf
914,91.40,0.000000,-nan(ind),inf,-inf
915,91.50,0.000000,-nan(ind),inf,-inf
916,91.60,0.000000,-nan(ind),inf,-inf
917,91.70,0.000000,-nan(ind),inf,-inf
918,91.80,0.000000,-nan(ind),inf,-inf
919,91.90,0.000000,-nan(ind),inf,-inf
920,92.00,0.000000,-nan(ind),inf,-inf
921,92.10,0.000000,-nan(ind),inf,-inf
922,92.20,0.000000,-nan(ind),inf,-inf
923,92.30,0.000000,-nan(ind),inf,-inf
924,92.40,0.000000,-nan(ind),inf,-inf
925,92.50,0.000000,-nan(ind),inf,-inf
926,92.60,0.000000,-nan(ind),inf,-inf
927,92.70,0.000000,-nan(ind),inf,-inf
928,92.80,0.000000,-nan(ind),inf,-inf
929,92.90,0.000000,-nan(ind),inf,-inf
930,93.00,0.000000,-nan(ind),inf,-inf
931,93.10,0.000000,-nan(ind),inf,-inf
932,93.20,0.000000,-nan(ind),inf,-inf
933,93.30,0.000000,-nan(ind),inf,-inf
934,93.40,0.000000,-nan(ind),inf,-inf
935,93.50,0.000000,-nan(ind),inf,-inf
936,93.60,0.000000,-nan(ind),inf,-inf
937,93.70,0.000000,-nan(ind),inf,-inf
938,93.80,0.000000,-nan(ind),inf,-inf
939,93.90,0.000000,-nan(ind),inf,-inf
940,94.00,0.000000,-nan(ind),inf,-inf
941,94.10,0.000000,-nan(ind),inf,-inf
942,94.20,0.000000,-nan(ind),inf,-inf
943,94.30,0.000000,-nan(ind),inf,-inf
944,94.40,0.000000,-nan(ind),inf,-inf
945,94.50,0.000000,-nan(ind),inf,-inf
946,94.60,0.000000,-nan(ind),inf,-inf
947,94.70,0.000000,-nan(ind),inf,-inf
948,94.80,0.000000,-nan(ind),inf,-inf
949,94.90,0.000000,-nan(ind),inf,-inf
950,95.00,0.000000,-nan(ind),inf,-inf
951,95.10,0.000000,-nan(ind),inf,-inf
952,95.20,0.000000,-nan(ind),inf,-inf
953,95.30,0.000000,-nan(ind),inf,-inf
954,95.40,0.000000,-nan(ind),inf,-inf
955,95.50,0.000000,-nan(ind),inf,-inf
956,95.60,0.000000,-nan(ind),inf,-inf
957,95.70,0.000000,-nan(ind),inf,-inf
958,95.80,0.000000,-nan(ind),inf,-inf
959,95.90,0.000000,-nan(ind),inf,-inf
960,96.00,0.000000,-nan(ind),inf,-inf
961,96.10,0.000000,-nan(ind),inf,-inf
962,96.20,0.000000,-nan(ind),inf,-inf
963,96.30,0.000000,-nan(ind),inf,-inf
964,96.40,0.000000,-nan(ind),inf,-inf
965,96.50,0.000000,-nan(ind),inf,-inf
966,96.60,0.000000,-nan(ind),inf,-inf
967,96.70,0.000000,-nan(ind),inf,-inf
968,96.80,0.000000,-nan(ind),inf,-inf
969,96.90,0.000000,-nan(ind),inf,-inf
970,97.00,0.000000,-nan(ind),inf,-inf
971,97.10,0.000000,-nan(ind),inf,-inf
972,97.20,0.000000,-nan(ind),inf,-inf
973,97.30,0.000000,-nan(ind),inf,-inf
974,97.40,0.000000,-nan(ind),inf,-inf
975,97.50,0.000000,-nan(ind),inf,-inf
976,97.60,0.000000,-nan(ind),inf,-inf
977,97.70,0.000000,-nan(ind),inf,-inf
978,97.80,0.000000,-nan(ind),inf,-inf
979,97.90,0.000000,-nan(ind),inf,-inf
980,98.00,0.000000,-nan(ind),inf,-inf
981,98.10,0.000000,-nan(ind),inf,-inf
982,98.20,0.000000,-nan(ind),inf,-inf
983,98.30,0.000000,-nan(ind),inf,-inf
984,98.40,0.000000,-nan(ind),inf,-inf
985,98.50,0.000000,-nan(ind),inf,-inf
986,98.60,0.000000,-nan(ind),inf,-inf
987,98.70,0.000000,-nan(ind),inf,-inf
988,98.80,0.000000,-nan(ind),inf,-inf
989,98.90,0.000000,-nan(ind),inf,-inf
990,99.00,0.000000,-nan(ind),inf,-inf
991,99.10,0.000000,-nan(ind),inf,-inf
992,99.20,0.000000,-nan(ind),inf,-inf
993,99.30,0.000000,-nan(ind),inf,-inf
994,99.40,0.000000,-nan(ind),inf,-inf
995,99.50,0.000000,-nan(ind),inf,-inf
996,99.60,0.000000,-nan(ind),inf,-inf
997,99.70,0.000000,-nan(ind),inf,-inf
998,99.80,0.000000,-nan(ind),inf,-inf
999,99.90,0.000000,-nan(ind),inf,-inf
